Condition,Replication,Parameter,ESS,RHAT
Study1_Tb3_N500,68,Level2Sigma[7],193,1.0014
Study1_Tb3_N500,68,Level2Sigma[8],196,1.0027
Study1_Tb3_N500,68,"sigma_innovation[1,1]",312,1.0061
Study1_Tb3_N500,68,"sigma_innovation[2,1]",458,1.0008
Study1_Tb3_N500,68,"sigma_innovation[1,2]",458,1.0008
Study1_Tb3_N500,68,"sigma_innovation[2,2]",371,1.0058
Study1_Tb3_N500,69,Level2Mean[1],21505,1
Study1_Tb3_N500,69,Level2Mean[2],22492,1
Study1_Tb3_N500,69,Level2Mean[3],27517,1
Study1_Tb3_N500,69,Level2Mean[4],33074,1
Study1_Tb3_N500,69,Level2Mean[5],148,1.0207
Study1_Tb3_N500,69,Level2Mean[6],183,1
Study1_Tb3_N500,69,Level2Mean[7],154,1.0291
Study1_Tb3_N500,69,Level2Mean[8],216,1.0015
Study1_Tb3_N500,69,Level2Sigma[1],893,1.0073
Study1_Tb3_N500,69,Level2Sigma[2],2023,1.0001
Study1_Tb3_N500,69,Level2Sigma[3],1895,1.0022
Study1_Tb3_N500,69,Level2Sigma[4],12369,1
Study1_Tb3_N500,69,Level2Sigma[5],152,1.0148
Study1_Tb3_N500,69,Level2Sigma[6],158,1.0037
Study1_Tb3_N500,69,Level2Sigma[7],108,1.0001
Study1_Tb3_N500,69,Level2Sigma[8],191,1.0019
Study1_Tb3_N500,69,"sigma_innovation[1,1]",336,1.0139
Study1_Tb3_N500,69,"sigma_innovation[2,1]",501,1.0165
Study1_Tb3_N500,69,"sigma_innovation[1,2]",501,1.0165
Study1_Tb3_N500,69,"sigma_innovation[2,2]",484,1.0009
Study1_Tb3_N500,70,Level2Mean[1],17897,1
Study1_Tb3_N500,70,Level2Mean[2],19581,1
Study1_Tb3_N500,70,Level2Mean[3],23986,1
Study1_Tb3_N500,70,Level2Mean[4],30713,1
Study1_Tb3_N500,70,Level2Mean[5],84,1.0092
Study1_Tb3_N500,70,Level2Mean[6],129,1.0033
Study1_Tb3_N500,70,Level2Mean[7],203,1.0015
Study1_Tb3_N500,70,Level2Mean[8],226,1.0042
Study1_Tb3_N500,70,Level2Sigma[1],724,1.002
Study1_Tb3_N500,70,Level2Sigma[2],765,1.0015
Study1_Tb3_N500,70,Level2Sigma[3],1627,1.0006
Study1_Tb3_N500,70,Level2Sigma[4],6879,1
Study1_Tb3_N500,70,Level2Sigma[5],197,1.0017
Study1_Tb3_N500,70,Level2Sigma[6],167,1.0007
Study1_Tb3_N500,70,Level2Sigma[7],150,1.0045
Study1_Tb3_N500,70,Level2Sigma[8],166,1.0354
Study1_Tb3_N500,70,"sigma_innovation[1,1]",169,1.0012
Study1_Tb3_N500,70,"sigma_innovation[2,1]",564,1.0001
Study1_Tb3_N500,70,"sigma_innovation[1,2]",564,1.0001
Study1_Tb3_N500,70,"sigma_innovation[2,2]",270,1.0009
Study1_Tb3_N500,71,Level2Mean[1],15533,1
Study1_Tb3_N500,71,Level2Mean[2],21067,1
Study1_Tb3_N500,71,Level2Mean[3],24331,1
Study1_Tb3_N500,71,Level2Mean[4],34369,1
Study1_Tb3_N500,71,Level2Mean[5],242,1.0001
Study1_Tb3_N500,71,Level2Mean[6],184,1.0058
Study1_Tb3_N500,71,Level2Mean[7],157,1.0033
Study1_Tb3_N500,71,Level2Mean[8],266,1.0005
Study1_Tb3_N500,71,Level2Sigma[1],1107,1.0007
Study1_Tb3_N500,71,Level2Sigma[2],1109,1.0002
Study1_Tb3_N500,71,Level2Sigma[3],3985,1.0001
Study1_Tb3_N500,71,Level2Sigma[4],11340,1
Study1_Tb3_N500,71,Level2Sigma[5],153,1.0026
Study1_Tb3_N500,71,Level2Sigma[6],150,1.0168
Study1_Tb3_N500,71,Level2Sigma[7],180,1.0014
Study1_Tb3_N500,71,Level2Sigma[8],125,1.0179
Study1_Tb3_N500,71,"sigma_innovation[1,1]",445,1.0017
Study1_Tb3_N500,71,"sigma_innovation[2,1]",419,1.0001
Study1_Tb3_N500,71,"sigma_innovation[1,2]",419,1.0001
Study1_Tb3_N500,71,"sigma_innovation[2,2]",383,1.0011
Study1_Tb3_N500,72,Level2Mean[1],17927,1
Study1_Tb3_N500,72,Level2Mean[2],23712,1
Study1_Tb3_N500,72,Level2Mean[3],26687,1
Study1_Tb3_N500,72,Level2Mean[4],33501,1
Study1_Tb3_N500,72,Level2Mean[5],168,1.0007
Study1_Tb3_N500,72,Level2Mean[6],297,1.0367
Study1_Tb3_N500,72,Level2Mean[7],145,1.0219
Study1_Tb3_N500,72,Level2Mean[8],409,1.0024
Study1_Tb3_N500,72,Level2Sigma[1],795,1.0001
Study1_Tb3_N500,72,Level2Sigma[2],2121,1.0068
Study1_Tb3_N500,72,Level2Sigma[3],2979,1
Study1_Tb3_N500,72,Level2Sigma[4],11107,1.0007
Study1_Tb3_N500,72,Level2Sigma[5],174,1.0001
Study1_Tb3_N500,72,Level2Sigma[6],147,1.0463
Study1_Tb3_N500,72,Level2Sigma[7],221,1.0027
Study1_Tb3_N500,72,Level2Sigma[8],154,1.0069
Study1_Tb3_N500,72,"sigma_innovation[1,1]",292,1.0022
Study1_Tb3_N500,72,"sigma_innovation[2,1]",572,1.0005
Study1_Tb3_N500,72,"sigma_innovation[1,2]",572,1.0005
Study1_Tb3_N500,72,"sigma_innovation[2,2]",1057,1.0076
Study1_Tb3_N500,73,Level2Mean[1],15850,1
Study1_Tb3_N500,73,Level2Mean[2],18081,1
Study1_Tb3_N500,73,Level2Mean[3],24560,1
Study1_Tb3_N500,73,Level2Mean[4],31263,1
Study1_Tb3_N500,73,Level2Mean[5],209,1.0071
Study1_Tb3_N500,73,Level2Mean[6],225,1.0354
Study1_Tb3_N500,73,Level2Mean[7],135,1.0133
Study1_Tb3_N500,73,Level2Mean[8],183,1.0052
Study1_Tb3_N500,73,Level2Sigma[1],884,1.0013
Study1_Tb3_N500,73,Level2Sigma[2],915,1.0124
Study1_Tb3_N500,73,Level2Sigma[3],3237,1.0006
Study1_Tb3_N500,73,Level2Sigma[4],6732,1.0018
Study1_Tb3_N500,73,Level2Sigma[5],173,1.0033
Study1_Tb3_N500,73,Level2Sigma[6],115,1.0077
Study1_Tb3_N500,73,Level2Sigma[7],184,1.0201
Study1_Tb3_N500,73,Level2Sigma[8],155,1
Study1_Tb3_N500,73,"sigma_innovation[1,1]",447,1.0024
Study1_Tb3_N500,73,"sigma_innovation[2,1]",405,1
Study1_Tb3_N500,73,"sigma_innovation[1,2]",405,1
Study1_Tb3_N500,73,"sigma_innovation[2,2]",545,1.0191
Study1_Tb3_N500,74,Level2Mean[1],20163,1.0001
Study1_Tb3_N500,74,Level2Mean[2],19028,1.0001
Study1_Tb3_N500,74,Level2Mean[3],25649,1
Study1_Tb3_N500,74,Level2Mean[4],29531,1
Study1_Tb3_N500,74,Level2Mean[5],171,1.0469
Study1_Tb3_N500,74,Level2Mean[6],206,1.0209
Study1_Tb3_N500,74,Level2Mean[7],290,1.0016
Study1_Tb3_N500,74,Level2Mean[8],294,1.0181
Study1_Tb3_N500,74,Level2Sigma[1],1956,1.0074
Study1_Tb3_N500,74,Level2Sigma[2],1867,1.0033
Study1_Tb3_N500,74,Level2Sigma[3],3567,1.003
Study1_Tb3_N500,74,Level2Sigma[4],15515,1.0007
Study1_Tb3_N500,74,Level2Sigma[5],154,1.008
Study1_Tb3_N500,74,Level2Sigma[6],149,1.0273
Study1_Tb3_N500,74,Level2Sigma[7],156,1.0002
Study1_Tb3_N500,74,Level2Sigma[8],139,1.0851
Study1_Tb3_N500,74,"sigma_innovation[1,1]",376,1.0053
Study1_Tb3_N500,74,"sigma_innovation[2,1]",890,1.0003
Study1_Tb3_N500,74,"sigma_innovation[1,2]",890,1.0003
Study1_Tb3_N500,74,"sigma_innovation[2,2]",497,1.0075
Study1_Tb3_N500,75,Level2Mean[1],18155,1.0001
Study1_Tb3_N500,75,Level2Mean[2],20463,1
Study1_Tb3_N500,75,Level2Mean[3],25777,1
Study1_Tb3_N500,75,Level2Mean[4],31871,1.0001
Study1_Tb3_N500,75,Level2Mean[5],260,1.0008
Study1_Tb3_N500,75,Level2Mean[6],154,1.0107
Study1_Tb3_N500,75,Level2Mean[7],177,1.0034
Study1_Tb3_N500,75,Level2Mean[8],233,1.0112
Study1_Tb3_N500,75,Level2Sigma[1],1457,1.0002
Study1_Tb3_N500,75,Level2Sigma[2],1411,1.0015
Study1_Tb3_N500,75,Level2Sigma[3],4113,1.0001
Study1_Tb3_N500,75,Level2Sigma[4],15837,1.0002
Study1_Tb3_N500,75,Level2Sigma[5],129,1.0151
Study1_Tb3_N500,75,Level2Sigma[6],210,1.005
Study1_Tb3_N500,75,Level2Sigma[7],192,1.0001
Study1_Tb3_N500,75,Level2Sigma[8],213,1.0002
Study1_Tb3_N500,75,"sigma_innovation[1,1]",459,1.0008
Study1_Tb3_N500,75,"sigma_innovation[2,1]",402,1.0034
Study1_Tb3_N500,75,"sigma_innovation[1,2]",402,1.0034
Study1_Tb3_N500,75,"sigma_innovation[2,2]",413,1.0038
Study1_Tb3_N500,76,Level2Mean[1],19237,1
Study1_Tb3_N500,76,Level2Mean[2],20272,1.0004
Study1_Tb3_N500,76,Level2Mean[3],25776,1
Study1_Tb3_N500,76,Level2Mean[4],31436,1
Study1_Tb3_N500,76,Level2Mean[5],90,1.0258
Study1_Tb3_N500,76,Level2Mean[6],110,1.0001
Study1_Tb3_N500,76,Level2Mean[7],177,1.002
Study1_Tb3_N500,76,Level2Mean[8],178,1.0042
Study1_Tb3_N500,76,Level2Sigma[1],620,1.0052
Study1_Tb3_N500,76,Level2Sigma[2],1179,1
Study1_Tb3_N500,76,Level2Sigma[3],1918,1.0019
Study1_Tb3_N500,76,Level2Sigma[4],10727,1
Study1_Tb3_N500,76,Level2Sigma[5],187,1.0017
Study1_Tb3_N500,76,Level2Sigma[6],257,1.0003
Study1_Tb3_N500,76,Level2Sigma[7],181,1.0244
Study1_Tb3_N500,76,Level2Sigma[8],173,1.0212
Study1_Tb3_N500,76,"sigma_innovation[1,1]",169,1.0105
Study1_Tb3_N500,76,"sigma_innovation[2,1]",461,1.001
Study1_Tb3_N500,76,"sigma_innovation[1,2]",461,1.001
Study1_Tb3_N500,76,"sigma_innovation[2,2]",283,1.0001
Study1_Tb3_N500,77,Level2Mean[1],13283,1.0001
Study1_Tb3_N500,77,Level2Mean[2],16562,1
Study1_Tb3_N500,77,Level2Mean[3],25582,1
Study1_Tb3_N500,77,Level2Mean[4],30287,1
Study1_Tb3_N500,77,Level2Mean[5],140,1.0216
Study1_Tb3_N500,77,Level2Mean[6],104,1.007
Study1_Tb3_N500,77,Level2Mean[7],259,1.0088
Study1_Tb3_N500,77,Level2Mean[8],335,1.0027
Study1_Tb3_N500,77,Level2Sigma[1],560,1.0079
Study1_Tb3_N500,77,Level2Sigma[2],447,1.0014
Study1_Tb3_N500,77,Level2Sigma[3],2828,1.0016
Study1_Tb3_N500,77,Level2Sigma[4],4466,1.0003
Study1_Tb3_N500,77,Level2Sigma[5],162,1.0004
Study1_Tb3_N500,77,Level2Sigma[6],135,1.0018
Study1_Tb3_N500,77,Level2Sigma[7],129,1.0009
Study1_Tb3_N500,77,Level2Sigma[8],170,1.0078
Study1_Tb3_N500,77,"sigma_innovation[1,1]",253,1.0126
Study1_Tb3_N500,77,"sigma_innovation[2,1]",731,1.0014
Study1_Tb3_N500,77,"sigma_innovation[1,2]",731,1.0014
Study1_Tb3_N500,77,"sigma_innovation[2,2]",206,1.0027
Study1_Tb3_N500,78,Level2Mean[1],18550,1
Study1_Tb3_N500,78,Level2Mean[2],22100,1
Study1_Tb3_N500,78,Level2Mean[3],24946,1
Study1_Tb3_N500,78,Level2Mean[4],32053,1.0001
Study1_Tb3_N500,78,Level2Mean[5],189,1.0041
Study1_Tb3_N500,78,Level2Mean[6],181,1.0046
Study1_Tb3_N500,78,Level2Mean[7],200,1.0066
Study1_Tb3_N500,78,Level2Mean[8],143,1
Study1_Tb3_N500,78,Level2Sigma[1],1239,1.0009
Study1_Tb3_N500,78,Level2Sigma[2],1752,1.0013
Study1_Tb3_N500,78,Level2Sigma[3],2915,1.0005
Study1_Tb3_N500,78,Level2Sigma[4],9818,1.0001
Study1_Tb3_N500,78,Level2Sigma[5],162,1.0111
Study1_Tb3_N500,78,Level2Sigma[6],145,1.0001
Study1_Tb3_N500,78,Level2Sigma[7],143,1.0017
Study1_Tb3_N500,78,Level2Sigma[8],181,1.0172
Study1_Tb3_N500,78,"sigma_innovation[1,1]",424,1.0025
Study1_Tb3_N500,78,"sigma_innovation[2,1]",350,1.0016
Study1_Tb3_N500,78,"sigma_innovation[1,2]",350,1.0016
Study1_Tb3_N500,78,"sigma_innovation[2,2]",432,1.0004
Study1_Tb3_N500,79,Level2Mean[1],22860,1
Study1_Tb3_N500,79,Level2Mean[2],21043,1
Study1_Tb3_N500,79,Level2Mean[3],32207,1
Study1_Tb3_N500,79,Level2Mean[4],32624,1
Study1_Tb3_N500,79,Level2Mean[5],136,1.0017
Study1_Tb3_N500,79,Level2Mean[6],148,1.0063
Study1_Tb3_N500,79,Level2Mean[7],223,1
Study1_Tb3_N500,79,Level2Mean[8],177,1
Study1_Tb3_N500,79,Level2Sigma[1],900,1.0005
Study1_Tb3_N500,79,Level2Sigma[2],1335,1.001
Study1_Tb3_N500,79,Level2Sigma[3],3602,1
Study1_Tb3_N500,79,Level2Sigma[4],9473,1.0001
Study1_Tb3_N500,79,Level2Sigma[5],148,1.0002
Study1_Tb3_N500,79,Level2Sigma[6],193,1.0094
Study1_Tb3_N500,79,Level2Sigma[7],162,1.0023
Study1_Tb3_N500,79,Level2Sigma[8],173,1.0031
Study1_Tb3_N500,79,"sigma_innovation[1,1]",263,1.0013
Study1_Tb3_N500,79,"sigma_innovation[2,1]",425,1.0002
Study1_Tb3_N500,79,"sigma_innovation[1,2]",425,1.0002
Study1_Tb3_N500,79,"sigma_innovation[2,2]",342,1.0016
Study1_Tb3_N500,80,Level2Mean[1],18437,1
Study1_Tb3_N500,80,Level2Mean[2],20695,1.0001
Study1_Tb3_N500,80,Level2Mean[3],26962,1.0001
Study1_Tb3_N500,80,Level2Mean[4],32839,1
Study1_Tb3_N500,80,Level2Mean[5],126,1.0054
Study1_Tb3_N500,80,Level2Mean[6],159,1.0162
Study1_Tb3_N500,80,Level2Mean[7],212,1.0148
Study1_Tb3_N500,80,Level2Mean[8],424,1.0002
Study1_Tb3_N500,80,Level2Sigma[1],796,1.0013
Study1_Tb3_N500,80,Level2Sigma[2],842,1.0071
Study1_Tb3_N500,80,Level2Sigma[3],3393,1.0009
Study1_Tb3_N500,80,Level2Sigma[4],8035,1.0004
Study1_Tb3_N500,80,Level2Sigma[5],144,1.0031
Study1_Tb3_N500,80,Level2Sigma[6],132,1.003
Study1_Tb3_N500,80,Level2Sigma[7],149,1.0126
Study1_Tb3_N500,80,Level2Sigma[8],156,1.0063
Study1_Tb3_N500,80,"sigma_innovation[1,1]",240,1.0059
Study1_Tb3_N500,80,"sigma_innovation[2,1]",567,1.0025
Study1_Tb3_N500,80,"sigma_innovation[1,2]",567,1.0025
Study1_Tb3_N500,80,"sigma_innovation[2,2]",408,1.0056
Study1_Tb3_N500,81,Level2Mean[1],17840,1
Study1_Tb3_N500,81,Level2Mean[2],19769,1
Study1_Tb3_N500,81,Level2Mean[3],25510,1.0002
Study1_Tb3_N500,81,Level2Mean[4],32893,1
Study1_Tb3_N500,81,Level2Mean[5],112,1.0594
Study1_Tb3_N500,81,Level2Mean[6],178,1.0028
Study1_Tb3_N500,81,Level2Mean[7],179,1.0005
Study1_Tb3_N500,81,Level2Mean[8],227,1.0382
Study1_Tb3_N500,81,Level2Sigma[1],628,1.0131
Study1_Tb3_N500,81,Level2Sigma[2],835,1.0003
Study1_Tb3_N500,81,Level2Sigma[3],2519,1.0045
Study1_Tb3_N500,81,Level2Sigma[4],7630,1
Study1_Tb3_N500,81,Level2Sigma[5],214,1.0002
Study1_Tb3_N500,81,Level2Sigma[6],145,1.0002
Study1_Tb3_N500,81,Level2Sigma[7],197,1.0024
Study1_Tb3_N500,81,Level2Sigma[8],150,1.0007
Study1_Tb3_N500,81,"sigma_innovation[1,1]",227,1.029
Study1_Tb3_N500,81,"sigma_innovation[2,1]",447,1.0011
Study1_Tb3_N500,81,"sigma_innovation[1,2]",447,1.0011
Study1_Tb3_N500,81,"sigma_innovation[2,2]",360,1.0013
Study1_Tb3_N500,82,Level2Mean[1],17308,1
Study1_Tb3_N500,82,Level2Mean[2],19902,1
Study1_Tb3_N500,82,Level2Mean[3],25371,1
Study1_Tb3_N500,82,Level2Mean[4],32531,1
Study1_Tb3_N500,82,Level2Mean[5],187,1.0154
Study1_Tb3_N500,82,Level2Mean[6],133,1.0009
Study1_Tb3_N500,82,Level2Mean[7],168,1.0006
Study1_Tb3_N500,82,Level2Mean[8],283,1.0042
Study1_Tb3_N500,82,Level2Sigma[1],778,1.0034
Study1_Tb3_N500,82,Level2Sigma[2],1213,1.0009
Study1_Tb3_N500,82,Level2Sigma[3],2261,1.0008
Study1_Tb3_N500,82,Level2Sigma[4],8008,1.0001
Study1_Tb3_N500,82,Level2Sigma[5],147,1.0009
Study1_Tb3_N500,82,Level2Sigma[6],178,1.0012
Study1_Tb3_N500,82,Level2Sigma[7],188,1.0076
Study1_Tb3_N500,82,Level2Sigma[8],168,1.0002
Study1_Tb3_N500,82,"sigma_innovation[1,1]",318,1.0084
Study1_Tb3_N500,82,"sigma_innovation[2,1]",598,1.0003
Study1_Tb3_N500,82,"sigma_innovation[1,2]",598,1.0003
Study1_Tb3_N500,82,"sigma_innovation[2,2]",314,1.0004
Study1_Tb3_N500,83,Level2Mean[1],23352,1.0001
Study1_Tb3_N500,83,Level2Mean[2],21407,1
Study1_Tb3_N500,83,Level2Mean[3],29473,1
Study1_Tb3_N500,83,Level2Mean[4],30571,1
Study1_Tb3_N500,83,Level2Mean[5],107,1.0555
Study1_Tb3_N500,83,Level2Mean[6],179,1
Study1_Tb3_N500,83,Level2Mean[7],354,1.0045
Study1_Tb3_N500,83,Level2Mean[8],207,1.003
Study1_Tb3_N500,83,Level2Sigma[1],1502,1.0061
Study1_Tb3_N500,83,Level2Sigma[2],1371,1
Study1_Tb3_N500,83,Level2Sigma[3],4193,1.0031
Study1_Tb3_N500,83,Level2Sigma[4],10031,1.0003
Study1_Tb3_N500,83,Level2Sigma[5],171,1.0001
Study1_Tb3_N500,83,Level2Sigma[6],174,1.0001
Study1_Tb3_N500,83,Level2Sigma[7],141,1.0012
Study1_Tb3_N500,83,Level2Sigma[8],151,1
Study1_Tb3_N500,83,"sigma_innovation[1,1]",242,1.0317
Study1_Tb3_N500,83,"sigma_innovation[2,1]",533,1.0031
Study1_Tb3_N500,83,"sigma_innovation[1,2]",533,1.0031
Study1_Tb3_N500,83,"sigma_innovation[2,2]",351,1.0006
Study1_Tb3_N500,84,Level2Mean[1],21168,1
Study1_Tb3_N500,84,Level2Mean[2],24387,1
Study1_Tb3_N500,84,Level2Mean[3],29576,1
Study1_Tb3_N500,84,Level2Mean[4],33584,1
Study1_Tb3_N500,84,Level2Mean[5],118,1.0162
Study1_Tb3_N500,84,Level2Mean[6],207,1.0004
Study1_Tb3_N500,84,Level2Mean[7],203,1.014
Study1_Tb3_N500,84,Level2Mean[8],181,1.0003
Study1_Tb3_N500,84,Level2Sigma[1],1116,1.0044
Study1_Tb3_N500,84,Level2Sigma[2],2222,1.0001
Study1_Tb3_N500,84,Level2Sigma[3],3634,1.0013
Study1_Tb3_N500,84,Level2Sigma[4],15227,1.0002
Study1_Tb3_N500,84,Level2Sigma[5],172,1.0054
Study1_Tb3_N500,84,Level2Sigma[6],122,1.0197
Study1_Tb3_N500,84,Level2Sigma[7],182,1.0051
Study1_Tb3_N500,84,Level2Sigma[8],161,1.0054
Study1_Tb3_N500,84,"sigma_innovation[1,1]",238,1.011
Study1_Tb3_N500,84,"sigma_innovation[2,1]",373,1.0044
Study1_Tb3_N500,84,"sigma_innovation[1,2]",373,1.0044
Study1_Tb3_N500,84,"sigma_innovation[2,2]",427,1
Study1_Tb3_N500,85,Level2Mean[1],15653,1
Study1_Tb3_N500,85,Level2Mean[2],22290,1
Study1_Tb3_N500,85,Level2Mean[3],24463,1
Study1_Tb3_N500,85,Level2Mean[4],33258,1
Study1_Tb3_N500,85,Level2Mean[5],147,1.0199
Study1_Tb3_N500,85,Level2Mean[6],171,1.0258
Study1_Tb3_N500,85,Level2Mean[7],296,1.0008
Study1_Tb3_N500,85,Level2Mean[8],176,1.0159
Study1_Tb3_N500,85,Level2Sigma[1],635,1.0062
Study1_Tb3_N500,85,Level2Sigma[2],1097,1.0056
Study1_Tb3_N500,85,Level2Sigma[3],2955,1.0006
Study1_Tb3_N500,85,Level2Sigma[4],7950,1.0003
Study1_Tb3_N500,85,Level2Sigma[5],215,1.0231
Study1_Tb3_N500,85,Level2Sigma[6],141,1.0008
Study1_Tb3_N500,85,Level2Sigma[7],166,1.0012
Study1_Tb3_N500,85,Level2Sigma[8],213,1.0055
Study1_Tb3_N500,85,"sigma_innovation[1,1]",302,1.0083
Study1_Tb3_N500,85,"sigma_innovation[2,1]",507,1.0012
Study1_Tb3_N500,85,"sigma_innovation[1,2]",507,1.0012
Study1_Tb3_N500,85,"sigma_innovation[2,2]",329,1.0171
Study1_Tb3_N500,86,Level2Mean[1],17437,1.0003
Study1_Tb3_N500,86,Level2Mean[2],18143,1
Study1_Tb3_N500,86,Level2Mean[3],24201,1.0001
Study1_Tb3_N500,86,Level2Mean[4],28602,1
Study1_Tb3_N500,86,Level2Mean[5],118,1.0032
Study1_Tb3_N500,86,Level2Mean[6],115,1.0136
Study1_Tb3_N500,86,Level2Mean[7],119,1.0009
Study1_Tb3_N500,86,Level2Mean[8],181,1.0005
Study1_Tb3_N500,86,Level2Sigma[1],798,1.001
Study1_Tb3_N500,86,Level2Sigma[2],741,1.0034
Study1_Tb3_N500,86,Level2Sigma[3],1798,1.0005
Study1_Tb3_N500,86,Level2Sigma[4],5464,1.0011
Study1_Tb3_N500,86,Level2Sigma[5],211,1.0022
Study1_Tb3_N500,86,Level2Sigma[6],171,1.0023
Study1_Tb3_N500,86,Level2Sigma[7],181,1.0058
Study1_Tb3_N500,86,Level2Sigma[8],185,1.0003
Study1_Tb3_N500,86,"sigma_innovation[1,1]",226,1.0019
Study1_Tb3_N500,86,"sigma_innovation[2,1]",379,1
Study1_Tb3_N500,86,"sigma_innovation[1,2]",379,1
Study1_Tb3_N500,86,"sigma_innovation[2,2]",292,1.008
Study1_Tb3_N500,87,Level2Mean[1],20811,1.0001
Study1_Tb3_N500,87,Level2Mean[2],21109,1
Study1_Tb3_N500,87,Level2Mean[3],28340,1
Study1_Tb3_N500,87,Level2Mean[4],30959,1
Study1_Tb3_N500,87,Level2Mean[5],104,1.0063
Study1_Tb3_N500,87,Level2Mean[6],117,1.0001
Study1_Tb3_N500,87,Level2Mean[7],132,1.0006
Study1_Tb3_N500,87,Level2Mean[8],409,1.0028
Study1_Tb3_N500,87,Level2Sigma[1],1177,1.0014
Study1_Tb3_N500,87,Level2Sigma[2],991,1
Study1_Tb3_N500,87,Level2Sigma[3],3865,1.0004
Study1_Tb3_N500,87,Level2Sigma[4],7234,1
Study1_Tb3_N500,87,Level2Sigma[5],219,1.0028
Study1_Tb3_N500,87,Level2Sigma[6],158,1.0008
Study1_Tb3_N500,87,Level2Sigma[7],144,1.0239
Study1_Tb3_N500,87,Level2Sigma[8],190,1.0006
Study1_Tb3_N500,87,"sigma_innovation[1,1]",233,1.0043
Study1_Tb3_N500,87,"sigma_innovation[2,1]",522,1.0005
Study1_Tb3_N500,87,"sigma_innovation[1,2]",522,1.0005
Study1_Tb3_N500,87,"sigma_innovation[2,2]",361,1.0003
Study1_Tb3_N500,88,Level2Mean[1],17085,1
Study1_Tb3_N500,88,Level2Mean[2],21119,1
Study1_Tb3_N500,88,Level2Mean[3],24680,1.0001
Study1_Tb3_N500,88,Level2Mean[4],32737,1.0001
Study1_Tb3_N500,88,Level2Mean[5],140,1.0009
Study1_Tb3_N500,88,Level2Mean[6],119,1.0003
Study1_Tb3_N500,88,Level2Mean[7],133,1.0051
Study1_Tb3_N500,88,Level2Mean[8],256,1.0056
Study1_Tb3_N500,88,Level2Sigma[1],948,1.0001
Study1_Tb3_N500,88,Level2Sigma[2],1618,1.0001
Study1_Tb3_N500,88,Level2Sigma[3],2972,1.0001
Study1_Tb3_N500,88,Level2Sigma[4],16003,1
Study1_Tb3_N500,88,Level2Sigma[5],190,1.0164
Study1_Tb3_N500,88,Level2Sigma[6],227,1.0001
Study1_Tb3_N500,88,Level2Sigma[7],207,1.0024
Study1_Tb3_N500,88,Level2Sigma[8],136,1.0025
Study1_Tb3_N500,88,"sigma_innovation[1,1]",265,1.0003
Study1_Tb3_N500,88,"sigma_innovation[2,1]",336,1.0038
Study1_Tb3_N500,88,"sigma_innovation[1,2]",336,1.0038
Study1_Tb3_N500,88,"sigma_innovation[2,2]",258,1.0011
Study1_Tb3_N500,89,Level2Mean[1],21082,1.0001
Study1_Tb3_N500,89,Level2Mean[2],19859,1.0001
Study1_Tb3_N500,89,Level2Mean[3],27495,1
Study1_Tb3_N500,89,Level2Mean[4],30306,1
Study1_Tb3_N500,89,Level2Mean[5],100,1.0114
Study1_Tb3_N500,89,Level2Mean[6],222,1.0163
Study1_Tb3_N500,89,Level2Mean[7],213,1.0006
Study1_Tb3_N500,89,Level2Mean[8],220,1
Study1_Tb3_N500,89,Level2Sigma[1],750,1.0038
Study1_Tb3_N500,89,Level2Sigma[2],1096,1.0062
Study1_Tb3_N500,89,Level2Sigma[3],3314,1.0008
Study1_Tb3_N500,89,Level2Sigma[4],9469,1.0004
Study1_Tb3_N500,89,Level2Sigma[5],216,1.0021
Study1_Tb3_N500,89,Level2Sigma[6],153,1.0073
Study1_Tb3_N500,89,Level2Sigma[7],133,1
Study1_Tb3_N500,89,Level2Sigma[8],166,1.0055
Study1_Tb3_N500,89,"sigma_innovation[1,1]",201,1.0054
Study1_Tb3_N500,89,"sigma_innovation[2,1]",473,1.0021
Study1_Tb3_N500,89,"sigma_innovation[1,2]",473,1.0021
Study1_Tb3_N500,89,"sigma_innovation[2,2]",469,1.0087
Study1_Tb3_N500,90,Level2Mean[1],18896,1.0001
Study1_Tb3_N500,90,Level2Mean[2],17984,1
Study1_Tb3_N500,90,Level2Mean[3],28661,1.0001
Study1_Tb3_N500,90,Level2Mean[4],32994,1
Study1_Tb3_N500,90,Level2Mean[5],126,1.0228
Study1_Tb3_N500,90,Level2Mean[6],132,1.0002
Study1_Tb3_N500,90,Level2Mean[7],150,1.0014
Study1_Tb3_N500,90,Level2Mean[8],178,1.0029
Study1_Tb3_N500,90,Level2Sigma[1],727,1.0074
Study1_Tb3_N500,90,Level2Sigma[2],733,1.0006
Study1_Tb3_N500,90,Level2Sigma[3],2870,1.0032
Study1_Tb3_N500,90,Level2Sigma[4],8587,1.0001
Study1_Tb3_N500,90,Level2Sigma[5],131,1.0011
Study1_Tb3_N500,90,Level2Sigma[6],154,1.0067
Study1_Tb3_N500,90,Level2Sigma[7],147,1.0008
Study1_Tb3_N500,90,Level2Sigma[8],183,1.0017
Study1_Tb3_N500,90,"sigma_innovation[1,1]",246,1.0128
Study1_Tb3_N500,90,"sigma_innovation[2,1]",443,1.0008
Study1_Tb3_N500,90,"sigma_innovation[1,2]",443,1.0008
Study1_Tb3_N500,90,"sigma_innovation[2,2]",328,1.0009
Study1_Tb3_N500,91,Level2Mean[1],19134,1
Study1_Tb3_N500,91,Level2Mean[2],19394,1.0002
Study1_Tb3_N500,91,Level2Mean[3],26327,1
