"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
80,3.38008587561722,3.341,0.1208,3.105,3.5781,1,1,2.6490919557642,2.6286,0.0769,2.4771,2.7777,1,1,6.5592497625802,6.4984,0.178,6.1489,6.8497,1,1,4.79549474076678,4.684,0.111,4.4672,4.9019,1,1,8.41991048086296,8.2714,0.1897,7.8989,8.6428,1,1,6.27213639876793,6.1619,0.132,5.9049,6.422,1,1,9.29394031721092,9.1726,0.192,8.7949,9.5499,1,1,7.10490577112262,6.9668,0.1465,6.6772,7.253,1,1,9.68083248283218,9.5525,0.1915,9.1791,9.9264,1,1,7.54002818053297,7.4036,0.1392,7.13,7.6767,1,1,0.3,0.3125,0.0143,0.2842,0.3404,1,1,0.2,0.2021,0.0147,0.1732,0.231,1,1,-0.15,-0.151,0.0147,-0.1799,-0.1223,1,1,-0.1,-0.1143,0.0137,-0.1411,-0.0874,1,1,1.16975723241009,1.1605,0.0884,1.0017,1.3467,1,1,0.818364051334181,0.7185,0.0586,0.6127,0.8413,1,1,1.77224917802126,1.745,0.1284,1.514,2.017,1,1,1.22554713982381,1.0784,0.0819,0.9315,1.2517,1,1,1.92749400743346,1.863,0.1369,1.6182,2.1541,1,1,1.39038469211727,1.2844,0.0961,1.1124,1.4886,1,1,1.96107469695758,1.8933,0.1389,1.6438,2.1885,1,1,1.44296594681151,1.4398,0.1059,1.2509,1.6659,1,1,1.97661392972742,1.8795,0.1377,1.6326,2.1683,1,1,1.46479650840188,1.3609,0.1008,1.1795,1.5735,1,1,0.1,0.0869,0.0143,0.0597,0.1162,1,1,0.1,0.0933,0.0144,0.0661,0.1227,1,1,0.1,0.0955,0.0143,0.0689,0.1245,1,1,0.1,0.083,0.0138,0.057,0.1111,1,1,1,0.9921,0.0147,0.9634,1.0214,1,1,1,1.0122,0.0149,0.9836,1.0416,1,1,0.3,0.3031,0.0109,0.2818,0.3245,1,1,0.3,0.3031,0.0109,0.2818,0.3245,1,1
81,3.38008587561722,3.4762,0.1141,3.2531,3.7026,1,1,2.6490919557642,2.7312,0.0878,2.5587,2.9045,1,1,6.5592497625802,6.7089,0.1782,6.3624,7.0604,1,1,4.79549474076678,4.8822,0.1265,4.6328,5.1291,1,1,8.41991048086296,8.6319,0.1955,8.2465,9.0143,1,1,6.27213639876793,6.3338,0.1355,6.0664,6.6011,1,1,9.29394031721092,9.5081,0.2003,9.115,9.9023,1,1,7.10490577112262,7.0831,0.1331,6.82,7.3433,1,1,9.68083248283218,9.8764,0.2023,9.4766,10.2718,1,1,7.54002818053297,7.5783,0.1352,7.3133,7.845,1,1,0.3,0.2913,0.0156,0.2608,0.3221,1,1,0.2,0.1974,0.0147,0.1685,0.2261,1,1,-0.15,-0.1411,0.0146,-0.1699,-0.1126,1,1,-0.1,-0.099,0.015,-0.1284,-0.0695,1,1,1.16975723241009,1.0997,0.085,0.9484,1.2816,1,1,0.818364051334181,0.8323,0.0654,0.7143,0.97,1,1,1.77224917802126,1.7445,0.1274,1.5173,2.0165,1,1,1.22554713982381,1.2327,0.0922,1.066,1.4285,1,1,1.92749400743346,1.9237,0.1397,1.6728,2.2195,1,1,1.39038469211727,1.3145,0.0976,1.1402,1.5227,1,1,1.96107469695758,1.9768,0.1435,1.7194,2.2793,1,1,1.44296594681151,1.2987,0.0967,1.1268,1.5034,1,1,1.97661392972742,1.9932,0.1455,1.7302,2.303,1,1,1.46479650840188,1.3245,0.0984,1.1467,1.5325,1,1,0.1,0.1068,0.0147,0.079,0.1366,1,1,0.1,0.0947,0.0145,0.0674,0.1243,1,1,0.1,0.0997,0.0144,0.0727,0.1293,1,1,0.1,0.1028,0.0141,0.0761,0.1316,1,1,1,0.9949,0.0147,0.9665,1.0239,1,1,1,0.9945,0.0146,0.9659,1.0233,1,1,0.3,0.29,0.0108,0.269,0.3112,1,1,0.3,0.29,0.0108,0.269,0.3112,1,1
82,3.38008587561722,3.3335,0.1227,3.0913,3.5734,1,1,2.6490919557642,2.6621,0.0892,2.4861,2.8376,1,1,6.5592497625802,6.5793,0.1793,6.2263,6.9332,1,1,4.79549474076678,4.8098,0.1268,4.559,5.0574,1,1,8.41991048086296,8.507,0.1929,8.1277,8.8834,1,1,6.27213639876793,6.2446,0.1474,5.9561,6.5349,1,1,9.29394031721092,9.4072,0.2084,8.9952,9.8147,1,1,7.10490577112262,7.0382,0.149,6.7468,7.3312,1,1,9.68083248283218,9.8323,0.2029,9.4316,10.2298,1,1,7.54002818053297,7.4833,0.1474,7.1914,7.771,1,1,0.3,0.2779,0.0161,0.2459,0.3095,1,1,0.2,0.1981,0.0141,0.1707,0.2256,1,1,-0.15,-0.1577,0.0152,-0.1875,-0.1276,1,1,-0.1,-0.1076,0.0136,-0.1344,-0.081,1,1,1.16975723241009,1.1808,0.0902,1.0199,1.3737,1,1,0.818364051334181,0.8415,0.0663,0.721,0.9816,1,1,1.77224917802126,1.7587,0.1282,1.5269,2.0303,1,1,1.22554713982381,1.2342,0.0924,1.0686,1.4313,1,1,1.92749400743346,1.9075,0.139,1.6563,2.2034,1,1,1.39038469211727,1.4363,0.1055,1.2464,1.6612,1,1,1.96107469695758,2.0492,0.1484,1.782,2.3654,1,1,1.44296594681151,1.4634,0.1078,1.2693,1.6917,1,1,1.97661392972742,1.9916,0.1455,1.7325,2.3015,1,1,1.46479650840188,1.4564,0.1073,1.2633,1.6817,1,1,0.1,0.1138,0.0147,0.0864,0.1442,1,1,0.1,0.084,0.0141,0.0576,0.1129,1,1,0.1,0.1063,0.0143,0.0795,0.1357,1,1,0.1,0.0823,0.0135,0.0573,0.1101,1,1,1,1.0105,0.015,0.9815,1.0402,1,1,1,1.0121,0.015,0.9831,1.0418,1,1,0.3,0.3119,0.011,0.2905,0.3334,1,1,0.3,0.3119,0.011,0.2905,0.3334,1,1
83,3.38008587561722,3.517,0.1088,3.303,3.732,1,1,2.6490919557642,2.599,0.089,2.4242,2.7742,1,1,6.5592497625802,6.7675,0.1673,6.4385,7.0937,1,1,4.79549474076678,4.8082,0.1387,4.5344,5.0797,1,1,8.41991048086296,8.6541,0.1829,8.2939,9.0156,1,1,6.27213639876793,6.308,0.1541,6.0061,6.6093,1,1,9.29394031721092,9.4155,0.1844,9.054,9.7812,1,1,7.10490577112262,7.1595,0.1635,6.8369,7.477,1,1,9.68083248283218,9.807,0.1911,9.4313,10.1821,1,1,7.54002818053297,7.5811,0.1657,7.2551,7.9048,1,1,0.3,0.3074,0.0139,0.2804,0.3349,1,1,0.2,0.1889,0.0152,0.1592,0.2186,1,1,-0.15,-0.1565,0.0141,-0.1843,-0.1289,1,1,-0.1,-0.1091,0.0152,-0.1391,-0.0794,1,1,1.16975723241009,1.0377,0.0806,0.8921,1.2081,1,1,0.818364051334181,0.8456,0.0661,0.7262,0.9845,1,1,1.77224917802126,1.6448,0.1216,1.4274,1.9059,1,1,1.22554713982381,1.3597,0.1005,1.1779,1.5726,1,1,1.92749400743346,1.7819,0.1307,1.5469,2.056,1,1,1.39038469211727,1.517,0.1108,1.319,1.7523,1,1,1.96107469695758,1.7984,0.1329,1.5604,2.0837,1,1,1.44296594681151,1.6024,0.1175,1.3911,1.8516,1,1,1.97661392972742,1.8862,0.1378,1.638,2.1782,1,1,1.46479650840188,1.6216,0.1176,1.409,1.8719,1,1,0.1,0.0811,0.0139,0.0552,0.1093,1,1,0.1,0.1009,0.0144,0.0739,0.1303,1,1,0.1,0.0914,0.0141,0.0648,0.1203,1,1,0.1,0.1071,0.0144,0.0802,0.1366,1,1,1,1.0053,0.0148,0.9768,1.0347,1,1,1,0.9808,0.0144,0.9532,1.0094,1,1,0.3,0.2825,0.0107,0.2618,0.3035,1,1,0.3,0.2825,0.0107,0.2618,0.3035,1,1
84,3.38008587561722,3.2274,0.1107,3.0112,3.442,1,1,2.6490919557642,2.6228,0.084,2.4569,2.7865,1,1,6.5592497625802,6.405,0.16,6.0913,6.7208,1,1,4.79549474076678,4.8721,0.1195,4.6376,5.1069,1,1,8.41991048086296,8.2616,0.1802,7.9081,8.6155,1,1,6.27213639876793,6.3258,0.1486,6.0325,6.6164,1,1,9.29394031721092,9.1149,0.1775,8.7668,9.4592,1,1,7.10490577112262,7.1387,0.151,6.8397,7.4317,1,1,9.68083248283218,9.42,0.1828,9.0646,9.7776,1,1,7.54002818053297,7.6152,0.1529,7.3153,7.9161,1,1,0.3,0.2909,0.0139,0.2638,0.3183,1,1,0.2,0.204,0.0154,0.1739,0.2341,1,1,-0.15,-0.1476,0.0162,-0.1792,-0.1159,1,1,-0.1,-0.1017,0.0154,-0.1319,-0.0718,1,1,1.16975723241009,1.0626,0.0817,0.9142,1.2362,1,1,0.818364051334181,0.7901,0.0634,0.675,0.9225,1,1,1.77224917802126,1.5638,0.1154,1.3564,1.8102,1,1,1.22554713982381,1.1599,0.0873,1.003,1.3449,1,1,1.92749400743346,1.7687,0.1293,1.5363,2.0428,1,1,1.39038469211727,1.4556,0.1079,1.263,1.6848,1,1,1.96107469695758,1.7512,0.1286,1.5198,2.0244,1,1,1.44296594681151,1.4836,0.1094,1.2872,1.7156,1,1,1.97661392972742,1.7933,0.1314,1.5585,2.0705,1,1,1.46479650840188,1.5047,0.1104,1.3061,1.739,1,1,0.1,0.0779,0.0139,0.0523,0.1066,1,1,0.1,0.1052,0.015,0.0771,0.1359,1,1,0.1,0.1186,0.015,0.0905,0.1495,1,1,0.1,0.1088,0.0144,0.0819,0.1386,1,1,1,0.9992,0.0146,0.9708,1.0285,1,1,1,1.001,0.0147,0.9726,1.0301,1,1,0.3,0.305,0.0108,0.284,0.3264,1,1,0.3,0.305,0.0108,0.284,0.3264,1,1
85,3.38008587561722,3.4817,0.1092,3.2658,3.695,1,1,2.6490919557642,2.5968,0.0849,2.4305,2.7641,1,1,6.5592497625802,6.5853,0.1629,6.2647,6.9019,1,1,4.79549474076678,4.8048,0.1347,4.5397,5.0704,1,1,8.41991048086296,8.341,0.1919,7.9639,8.7185,1,1,6.27213639876793,6.3213,0.1551,6.0163,6.6287,1,1,9.29394031721092,9.1987,0.198,8.8066,9.5893,1,1,7.10490577112262,7.2723,0.1578,6.9619,7.5811,1,1,9.68083248283218,9.5926,0.2096,9.1784,9.9999,1,1,7.54002818053297,7.6502,0.1633,7.3289,7.9713,1,1,0.3,0.2989,0.0143,0.2712,0.3271,1,1,0.2,0.1823,0.0157,0.1517,0.213,1,1,-0.15,-0.172,0.014,-0.1994,-0.1442,1,1,-0.1,-0.1073,0.0136,-0.1341,-0.0807,1,1,1.16975723241009,1.0384,0.0808,0.8932,1.2106,1,1,0.818364051334181,0.8038,0.064,0.6885,0.9395,1,1,1.77224917802126,1.5821,0.1178,1.3706,1.83,1,1,1.22554713982381,1.3167,0.0972,1.142,1.5209,1,1,1.92749400743346,1.8799,0.1378,1.6329,2.1742,1,1,1.39038469211727,1.5254,0.1121,1.3249,1.7641,1,1,1.96107469695758,1.9539,0.1425,1.6963,2.252,1,1,1.44296594681151,1.5471,0.1125,1.3462,1.7864,1,1,1.97661392972742,2.0689,0.1513,1.8003,2.3928,1,1,1.46479650840188,1.601,0.1173,1.3899,1.85,1,1,0.1,0.0871,0.0145,0.0594,0.1165,1,1,0.1,0.1088,0.0148,0.0812,0.1391,1,1,0.1,0.0907,0.0137,0.0652,0.1184,1,1,0.1,0.0807,0.0135,0.0553,0.1085,1,1,1,1.0029,0.0147,0.9742,1.0318,1,1,1,0.9751,0.0144,0.9474,1.0037,1,1,0.3,0.2848,0.0107,0.264,0.3059,1,1,0.3,0.2848,0.0107,0.264,0.3059,1,1
86,3.38008587561722,3.3891,0.1223,3.1501,3.629,1,1,2.6490919557642,2.6632,0.0855,2.4952,2.8318,1,1,6.5592497625802,6.6022,0.1759,6.2574,6.9479,1,1,4.79549474076678,4.8142,0.1243,4.5688,5.057,1,1,8.41991048086296,8.4921,0.1851,8.1286,8.8551,1,1,6.27213639876793,6.3135,0.1399,6.0376,6.5875,1,1,9.29394031721092,9.3107,0.1836,8.9495,9.672,1,1,7.10490577112262,7.1484,0.1432,6.8661,7.428,1,1,9.68083248283218,9.7483,0.1759,9.4023,10.0927,1,1,7.54002818053297,7.5993,0.1458,7.3131,7.8824,1,1,0.3,0.3219,0.0147,0.2925,0.3507,1,1,0.2,0.2004,0.0133,0.1744,0.2266,1,1,-0.15,-0.1588,0.0144,-0.187,-0.1305,1,1,-0.1,-0.125,0.0153,-0.155,-0.0952,1,1,1.16975723241009,1.1738,0.0899,1.0132,1.3661,1,1,0.818364051334181,0.805,0.064,0.6897,0.9403,1,1,1.77224917802126,1.7255,0.1271,1.4965,1.9959,1,1,1.22554713982381,1.2036,0.0901,1.0439,1.3962,1,1,1.92749400743346,1.8106,0.1333,1.5711,2.0936,1,1,1.39038469211727,1.362,0.1003,1.1808,1.5738,1,1,1.96107469695758,1.8001,0.1327,1.5627,2.0813,1,1,1.44296594681151,1.4095,0.1039,1.2219,1.628,1,1,1.97661392972742,1.7318,0.1288,1.5011,2.0047,1,1,1.46479650840188,1.4301,0.1059,1.2411,1.6555,1,1,0.1,0.0942,0.0146,0.0669,0.1241,1,1,0.1,0.0704,0.0129,0.0471,0.0971,0,1,0.1,0.0989,0.014,0.073,0.1275,1,1,0.1,0.107,0.0146,0.0794,0.1369,1,1,1,1.0059,0.0147,0.9776,1.0351,1,1,1,1,0.0147,0.9715,1.0292,1,1,0.3,0.2963,0.0109,0.2752,0.3176,1,1,0.3,0.2963,0.0109,0.2752,0.3176,1,1
87,3.38008587561722,3.2785,0.1246,3.0322,3.5248,1,1,2.6490919557642,2.5852,0.0763,2.4353,2.7353,1,1,6.5592497625802,6.3223,0.1732,5.9796,6.6607,1,1,4.79549474076678,4.7159,0.1139,4.4924,4.9427,1,1,8.41991048086296,8.1176,0.1888,7.7455,8.4889,1,1,6.27213639876793,6.2101,0.1272,5.96,6.4598,1,1,9.29394031721092,8.906,0.1853,8.5414,9.2664,0,1,7.10490577112262,7.0686,0.1369,6.7985,7.3376,1,1,9.68083248283218,9.2969,0.1951,8.9142,9.6789,0,1,7.54002818053297,7.4659,0.1357,7.1997,7.7325,1,1,0.3,0.2909,0.0162,0.2591,0.3227,1,1,0.2,0.1973,0.0171,0.1639,0.231,1,1,-0.15,-0.1651,0.0148,-0.1939,-0.1359,1,1,-0.1,-0.1017,0.0137,-0.1285,-0.0748,1,1,1.16975723241009,1.2028,0.0916,1.0373,1.3952,1,1,0.818364051334181,0.7079,0.058,0.603,0.8306,1,1,1.77224917802126,1.7125,0.1258,1.4843,1.9782,1,1,1.22554713982381,1.1032,0.0837,0.9537,1.2806,1,1,1.92749400743346,1.8603,0.1364,1.6142,2.1484,1,1,1.39038469211727,1.2404,0.093,1.0746,1.4388,1,1,1.96107469695758,1.8143,0.1324,1.5757,2.0949,1,1,1.44296594681151,1.3382,0.0991,1.159,1.5488,1,1,1.97661392972742,1.9298,0.142,1.6777,2.232,1,1,1.46479650840188,1.3271,0.0983,1.1493,1.5351,1,1,0.1,0.1157,0.015,0.0875,0.1463,1,1,0.1,0.1281,0.015,0.1003,0.1593,0,1,0.1,0.1017,0.0141,0.0752,0.1304,1,1,0.1,0.0865,0.0141,0.0602,0.1153,1,1,1,0.995,0.0145,0.967,1.0244,1,1,1,0.9861,0.0145,0.9579,1.0149,1,1,0.3,0.3028,0.0108,0.2818,0.3241,1,1,0.3,0.3028,0.0108,0.2818,0.3241,1,1
88,3.38008587561722,3.2089,0.1067,2.9984,3.418,1,1,2.6490919557642,2.5866,0.0756,2.438,2.7362,1,1,6.5592497625802,6.2513,0.1689,5.9196,6.5842,1,1,4.79549474076678,4.7414,0.1257,4.4964,4.9911,1,1,8.41991048086296,8.0478,0.1852,7.6864,8.4116,0,1,6.27213639876793,6.2259,0.1353,5.9584,6.4908,1,1,9.29394031721092,8.9491,0.1884,8.5803,9.3165,1,1,7.10490577112262,7.1748,0.1474,6.8849,7.4647,1,1,9.68083248283218,9.2976,0.2058,8.8927,9.7017,1,1,7.54002818053297,7.58,0.152,7.2782,7.8762,1,1,0.3,0.3149,0.0134,0.2885,0.3411,1,1,0.2,0.1998,0.0142,0.1721,0.2278,1,1,-0.15,-0.1477,0.016,-0.179,-0.1164,1,1,-0.1,-0.0966,0.015,-0.1261,-0.067,1,1,1.16975723241009,1.0195,0.0796,0.8757,1.1866,1,1,0.818364051334181,0.697,0.0569,0.5945,0.817,0,1,1.77224917802126,1.6623,0.1232,1.4427,1.9248,1,1,1.22554713982381,1.217,0.0912,1.0535,1.4097,1,1,1.92749400743346,1.8252,0.1337,1.5847,2.1085,1,1,1.39038469211727,1.324,0.0988,1.1459,1.5326,1,1,1.96107469695758,1.8521,0.1355,1.6096,2.1388,1,1,1.44296594681151,1.4392,0.1061,1.25,1.6647,1,1,1.97661392972742,2.035,0.1474,1.7719,2.3503,1,1,1.46479650840188,1.4935,0.1103,1.2974,1.7304,1,1,0.1,0.0731,0.0134,0.0488,0.101,1,1,0.1,0.087,0.0142,0.0605,0.1162,1,1,0.1,0.119,0.0146,0.0912,0.1492,1,1,0.1,0.1027,0.0145,0.0753,0.1321,1,1,1,0.993,0.0146,0.9648,1.0218,1,1,1,0.9691,0.0143,0.9412,0.9974,0,1,0.3,0.2841,0.0106,0.2634,0.3053,1,1,0.3,0.2841,0.0106,0.2634,0.3053,1,1
89,3.38008587561722,3.3622,0.1262,3.1123,3.6096,1,1,2.6490919557642,2.6536,0.0881,2.4796,2.8255,1,1,6.5592497625802,6.5366,0.1814,6.1805,6.8913,1,1,4.79549474076678,4.8813,0.1274,4.6332,5.1305,1,1,8.41991048086296,8.3437,0.1895,7.9715,8.7165,1,1,6.27213639876793,6.3677,0.1452,6.0826,6.6524,1,1,9.29394031721092,9.2687,0.1915,8.8918,9.6432,1,1,7.10490577112262,7.2853,0.1436,7.0016,7.5659,1,1,9.68083248283218,9.6048,0.1928,9.2279,9.9845,1,1,7.54002818053297,7.7143,0.1406,7.437,7.9897,1,1,0.3,0.2965,0.0143,0.2685,0.3245,1,1,0.2,0.2031,0.0158,0.1722,0.2343,1,1,-0.15,-0.1318,0.0163,-0.1638,-0.0997,1,1,-0.1,-0.1389,0.0163,-0.1711,-0.1067,0,1,1.16975723241009,1.2118,0.0917,1.0477,1.4056,1,1,0.818364051334181,0.8335,0.0667,0.7131,0.9751,1,1,1.77224917802126,1.7756,0.1307,1.5404,2.0506,1,1,1.22554713982381,1.2426,0.0929,1.0753,1.4396,1,1,1.92749400743346,1.8731,0.1369,1.6258,2.1652,1,1,1.39038469211727,1.4181,0.1054,1.228,1.6406,1,1,1.96107469695758,1.8992,0.1382,1.6497,2.1928,1,1,1.44296594681151,1.4021,0.104,1.2147,1.6219,1,1,1.97661392972742,1.8944,0.1394,1.6449,2.1921,1,1,1.46479650840188,1.3716,0.102,1.1898,1.5872,1,1,0.1,0.0879,0.0144,0.061,0.1174,1,1,0.1,0.1112,0.0149,0.0834,0.1417,1,1,0.1,0.124,0.0145,0.0969,0.154,1,1,0.1,0.1176,0.015,0.0894,0.1482,1,1,1,1.0438,0.0153,1.0142,1.0742,0,1,1,1.0082,0.0148,0.9796,1.0374,1,1,0.3,0.308,0.0111,0.2865,0.3301,1,1,0.3,0.308,0.0111,0.2865,0.3301,1,1
90,3.38008587561722,3.4217,0.1254,3.1747,3.6655,1,1,2.6490919557642,2.7196,0.0885,2.5466,2.8929,1,1,6.5592497625802,6.5437,0.1804,6.1899,6.9003,1,1,4.79549474076678,4.8472,0.1265,4.6003,5.0985,1,1,8.41991048086296,8.4965,0.1974,8.1075,8.8838,1,1,6.27213639876793,6.3221,0.1429,6.0422,6.6019,1,1,9.29394031721092,9.4151,0.2074,9.0082,9.8209,1,1,7.10490577112262,7.2842,0.1498,6.99,7.58,1,1,9.68083248283218,9.8327,0.2094,9.4202,10.2443,1,1,7.54002818053297,7.7302,0.1538,7.428,8.0328,1,1,0.3,0.2883,0.0143,0.2598,0.3162,1,1,0.2,0.1941,0.0149,0.165,0.2234,1,1,-0.15,-0.1631,0.0151,-0.1927,-0.1337,1,1,-0.1,-0.1206,0.0135,-0.147,-0.0942,1,1,1.16975723241009,1.2129,0.0922,1.048,1.4061,1,1,0.818364051334181,0.8355,0.0657,0.7171,0.975,1,1,1.77224917802126,1.7738,0.1299,1.5404,2.0486,1,1,1.22554713982381,1.2291,0.0917,1.0643,1.4235,1,1,1.92749400743346,1.955,0.1423,1.7016,2.2555,1,1,1.39038469211727,1.4006,0.1033,1.2145,1.6181,1,1,1.96107469695758,2.0431,0.1488,1.7762,2.3586,1,1,1.44296594681151,1.4594,0.108,1.2661,1.6875,1,1,1.97661392972742,2.0642,0.1498,1.7957,2.3814,1,1,1.46479650840188,1.5014,0.1108,1.3013,1.738,1,1,0.1,0.0861,0.0142,0.0598,0.115,1,1,0.1,0.0958,0.0146,0.0687,0.1256,1,1,0.1,0.1042,0.0144,0.0767,0.1332,1,1,0.1,0.0826,0.0134,0.0576,0.1101,1,1,1,0.9874,0.0146,0.9594,1.0165,1,1,1,0.9992,0.0148,0.9705,1.0287,1,1,0.3,0.2915,0.0108,0.2705,0.3128,1,1,0.3,0.2915,0.0108,0.2705,0.3128,1,1
